THUMB_TIP e MIDDLE_FINGER_TIP
5,43
2,10
2,91
18,33
24,73
31,03
30,89
31,49
37,69
38,39
37,08
37,55
31,35
32,10
28,07
28,20
22,81
35,37
34,32
21,46
21,36
20,82
23,06
24,22
21,60
21,42
20,70
20,59
20,15
19,42
20,11
27,51
27,05
11,00
52,18
48,29
45,92
45,07
44,15
37,65
27,97
28,85
34,35
38,36
36,56
36,25
34,50
34,03
35,35
35,65
35,96
34,70
35,08
35,66
35,78
36,15
36,12
36,47
36,41
36,52
36,65
36,68
36,38
36,50
36,74
36,78
36,76
37,91
37,30
37,12
37,42
38,31
37,99
38,17
37,87
37,19
37,17
37,20
37,35
37,44
37,09
37,04
36,85
36,92
37,09
37,27
36,96
36,86
37,02
37,04
36,57
37,28
37,20
37,39
37,42
37,47
37,45
37,13
37,16
36,76
23,12
24,89
23,27
22,96
12,80
11,72
7,55
7,06
0,93
1,84
0,50
15,27
17,11
71,22
62,37
35,44
35,25
10,07
9,51
65,73
64,74
69,48
69,75
66,82
60,89
52,30
34,74
37,26
1,95
2,09
12,05
14,37
13,64
40,76
39,64
41,24
40,68
42,09
41,84
42,24
42,62
43,57
44,13
43,65
44,31
44,08
44,41
44,25
44,11
44,30
43,93
44,10
43,90
46,64
49,38
49,93
51,76
51,79
51,76
51,55
51,54
50,88
51,27
51,20
50,93
49,90
49,50
49,32
50,10
49,59
48,87
48,96
49,20
47,36
46,28
47,40
46,83
45,07
44,06
44,03
40,59
37,05
37,05
21,54
14,92
13,16
13,14
12,57
12,56
12,15
12,84
13,18
13,17
13,31
12,69
12,84
12,46
12,90
12,83
12,75
12,78
14,34
14,30
12,55
11,03
11,54
41,14
39,99
42,30
41,90
41,60
40,73
43,86
44,89
45,94
